Token;POS;Género;Número
los;DET;Masc;Plur
pacientes;NOUN;;Plur
con;ADP;;
diabetes;NOUN;Fem;
de;ADP;;
tipo;NOUN;Masc;Sing
2;NUM;;
,;PUNCT;;
en;ADP;;
comparación;NOUN;Fem;Sing
con;ADP;;
el;DET;Masc;Sing
placebo;NOUN;Masc;Sing
,;PUNCT;;
a;ADP;;
lo;PRON;Masc;Sing
largo;ADJ;Masc;Sing
del;ADP;Masc;Sing
período;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
Los;DET;Masc;Plur
resúmenes;NOUN;Masc;Plur
de;ADP;;
los;DET;Masc;Plur
resultados;NOUN;Masc;Plur
científicos;ADJ;Masc;Plur
contienen;VERB;;Plur
más;ADV;;
información;NOUN;Fem;Sing
sobre;ADP;;
los;DET;Masc;Plur
resultados;NOUN;Masc;Plur
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
(;PUNCT;;
consulte;VERB;;Sing
los;DET;Masc;Plur
enlaces;NOUN;Masc;Plur
al;ADP;Masc;Sing
final;NOUN;Masc;Sing
de;ADP;;
este;DET;Masc;Sing
documento;NOUN;Masc;Sing
);PUNCT;;
.;PUNCT;;
¿;PUNCT;;
Cuáles;PRON;;Plur
fueron;VERB;;Plur
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
?;PUNCT;;
Al;ADP;Masc;Sing
recibir;VERB;;
un;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
,;PUNCT;;
las;DET;Fem;Plur
personas;NOUN;Fem;Plur
pueden;AUX;;Plur
presentar;VERB;;
acontecimientos;NOUN;Masc;Plur
médicos;ADJ;Masc;Plur
no;ADV;;
deseados;ADJ;Masc;Plur
(;PUNCT;;
acontecimientos;NOUN;Masc;Plur
adversos;ADJ;Masc;Plur
);PUNCT;;
.;PUNCT;;
Para;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
,;PUNCT;;
se;PRON;;
pidió;VERB;;Sing
a;ADP;;
los;DET;Masc;Plur
médicos;NOUN;Masc;Plur
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
que;PRON;;
dejaran;VERB;;Plur
constancia;NOUN;Fem;Sing
de;ADP;;
los;DET;Masc;Plur
acontecimientos;NOUN;Masc;Plur
adversos;ADJ;Masc;Plur
graves;ADJ;;Plur
,;PUNCT;;
los;DET;Masc;Plur
acontecimientos;NOUN;Masc;Plur
adversos;ADJ;Masc;Plur
de;ADP;;
especial;ADJ;;Sing
interés;NOUN;Masc;Sing
y;CCONJ;;
los;DET;Masc;Plur
acontecimientos;NOUN;Masc;Plur
adversos;ADJ;Masc;Plur
que;PRON;;
hicieron;VERB;;Plur
que;SCONJ;;
el;DET;Masc;Sing
paciente;NOUN;;Sing
tuviera;VERB;;Sing
que;SCONJ;;
dejar;VERB;;
de;ADP;;
tomar;VERB;;
el;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
Puede;AUX;;Sing
consultar;VERB;;
un;DET;Masc;Sing
resumen;NOUN;Masc;Sing
de;ADP;;
todos;DET;Masc;Plur
estos;DET;Masc;Plur
acontecimientos;NOUN;Masc;Plur
en;ADP;;
los;DET;Masc;Plur
resúmenes;NOUN;Masc;Plur
de;ADP;;
resultados;NOUN;Masc;Plur
científicos;ADJ;Masc;Plur
(;PUNCT;;
al;ADP;Masc;Sing
final;NOUN;Masc;Sing
de;ADP;;
este;DET;Masc;Sing
documento;NOUN;Masc;Sing
se;PRON;;
proporcionan;VERB;;Plur
los;DET;Masc;Plur
enlaces;NOUN;Masc;Plur
a;ADP;;
los;DET;Masc;Plur
resúmenes;NOUN;Masc;Plur
);PUNCT;;
.;PUNCT;;
Si;SCONJ;;
el;DET;Masc;Sing
médico;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
piensa;VERB;;Sing
que;SCONJ;;
el;DET;Masc;Sing
acontecimiento;NOUN;Masc;Sing
fue;AUX;;Sing
causado;VERB;Masc;Sing
por;ADP;;
el;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
,;PUNCT;;
dejará;VERB;;Sing
constancia;NOUN;Fem;Sing
del;ADP;Masc;Sing
mismo;PRON;Masc;Sing
como;SCONJ;;
un;DET;Masc;Sing
posible;ADJ;;Sing
efecto;NOUN;Masc;Sing
secundario;ADJ;Masc;Sing
(;PUNCT;;
reacción;NOUN;Fem;Sing
adversa;ADJ;Fem;Sing
);PUNCT;;
.;PUNCT;;
En;ADP;;
este;DET;Masc;Sing
resumen;NOUN;Masc;Sing
,;PUNCT;;
por;ADP;;
“;PUNCT;;
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
”;PUNCT;;
se;PRON;;
entienden;VERB;;Plur
los;DET;Masc;Plur
acontecimientos;NOUN;Masc;Plur
que;PRON;;
,;PUNCT;;
en;ADP;;
opinión;NOUN;Fem;Sing
del;ADP;Masc;Sing
médico;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
,;PUNCT;;
pueden;AUX;;Plur
haber;AUX;;
sido;AUX;;
causados;VERB;Masc;Plur
por;ADP;;
el;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
Los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
de;ADP;;
este;DET;Masc;Sing
resumen;NOUN;Masc;Sing
pueden;AUX;;Plur
ser;VERB;;
diferentes;ADJ;;Plur
de;ADP;;
los;DET;Masc;Plur
del;ADP;Masc;Sing
consentimiento;NOUN;Masc;Sing
informado;ADJ;Masc;Sing
o;CCONJ;;
de;ADP;;
otros;DET;Masc;Plur
documentos;NOUN;Masc;Plur
relacionados;ADJ;Masc;Plur
con;ADP;;
el;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
En;ADP;;
los;DET;Masc;Plur
estudios;NOUN;Masc;Plur
con;ADP;;
enmascaramiento;NOUN;Masc;Sing
el;DET;Masc;Sing
médico;NOUN;Masc;Sing
no;ADV;;
sabe;VERB;;Sing
qué;DET;;
medicamento;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
está;AUX;;Sing
tomando;VERB;;
el;DET;Masc;Sing
paciente;NOUN;;Sing
.;PUNCT;;
En;ADP;;
algunos;DET;Masc;Plur
casos;NOUN;Masc;Plur
,;PUNCT;;
se;PRON;;
asignarán;VERB;;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
al;ADP;Masc;Sing
placebo;NOUN;Masc;Sing
.;PUNCT;;
Se;PRON;;
recopilaron;VERB;;Plur
datos;NOUN;Masc;Plur
de;ADP;;
seguridad;NOUN;Fem;Sing
de;ADP;;
los;DET;Masc;Plur
pacientes;NOUN;;Plur
que;PRON;;
recibieron;VERB;;Plur
al;ADP;Masc;Sing
menos;ADV;;
una;DET;Fem;Sing
dosis;NOUN;Fem;
del;ADP;Masc;Sing
medicamento;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
De;ADP;;
los;DET;Masc;Plur
9463;NUM;;
pacientes;NOUN;;Plur
que;PRON;;
empezaron;VERB;;Plur
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
,;PUNCT;;
17;NUM;;
pacientes;NOUN;;Plur
del;ADP;Masc;Sing
grupo;NOUN;Masc;Sing
que;PRON;;
recibió;VERB;;Sing
placebo;NOUN;Masc;Sing
y;CCONJ;;
14;NUM;;
pacientes;NOUN;;Plur
del;ADP;Masc;Sing
grupo;NOUN;Masc;Sing
tratado;ADJ;Masc;Sing
con;ADP;;
albiglutida;NOUN;Fem;
no;ADV;;
recibieron;VERB;;Plur
el;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
No;ADV;;
se;PRON;;
notificó;VERB;;Sing
ningún;DET;Masc;Sing
efecto;NOUN;Masc;Sing
secundario;ADJ;Masc;Sing
grave;ADJ;;Sing
que;PRON;;
afectase;VERB;;Sing
a;ADP;;
más;ADV;;
del;ADP;Masc;Sing
uno;NUM;;
por;ADP;;
ciento;NUM;;
de;ADP;;
los;DET;Masc;Plur
pacientes;NOUN;;Plur
de;ADP;;
ninguno;PRON;Masc;Sing
de;ADP;;
los;DET;Masc;Plur
grupos;NOUN;Masc;Plur
de;ADP;;
tratamiento;NOUN;Masc;Sing
.;PUNCT;;
Tres;NUM;;
pacientes;NOUN;;Plur
del;ADP;Masc;Sing
grupo;NOUN;Masc;Sing
que;PRON;;
recibió;VERB;;Sing
placebo;NOUN;Masc;Sing
presentaron;VERB;;Plur
efectos;NOUN;Masc;Plur
secundario;ADJ;Masc;Sing
graves;ADJ;;Plur
que;PRON;;
provocaron;VERB;;Plur
su;DET;;Sing
muerte;NOUN;Fem;Sing
:;PUNCT;;
incapacidad;NOUN;Fem;Sing
del;ADP;Masc;Sing
corazón;NOUN;Masc;Sing
para;ADP;;
bombear;VERB;;
suficiente;ADJ;;Sing
sangre;NOUN;Fem;Sing
al;ADP;Masc;Sing
organismo;NOUN;Masc;Sing
,;PUNCT;;
neumonía;NOUN;Fem;Sing
y;CCONJ;;
una;DET;Fem;Sing
muerte;NOUN;Fem;Sing
de;ADP;;
causa;NOUN;Fem;Sing
desconocida;ADJ;Fem;Sing
.;PUNCT;;
Dos;NUM;;
pacientes;NOUN;;Plur
del;ADP;Masc;Sing
grupo;NOUN;Masc;Sing
que;PRON;;
recibió;VERB;;Sing
albiglutida;NOUN;Fem;
presentaron;VERB;;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
graves;ADJ;;Plur
que;PRON;;
provocaron;VERB;;Plur
su;DET;;Sing
muerte;NOUN;Fem;Sing
:;PUNCT;;
cáncer;NOUN;Masc;Sing
de;ADP;;
páncreas;NOUN;Masc;
y;CCONJ;;
muerte;NOUN;Fem;Sing
súbita;ADJ;Fem;Sing
.;PUNCT;;
La;DET;Fem;Sing
siguiente;ADJ;;Sing
tabla;NOUN;Fem;Sing
muestra;VERB;;Sing
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
*;PUNCT;;
notificados;ADJ;Masc;Plur
por;ADP;;
al;ADP;Masc;Sing
menos;ADV;;
el;DET;Masc;Sing
uno;NUM;;
por;ADP;;
ciento;NUM;;
de;ADP;;
los;DET;Masc;Plur
pacientes;NOUN;;Plur
de;ADP;;
cualquiera;PRON;;Sing
de;ADP;;
los;DET;Masc;Plur
dos;NUM;;
grupos;NOUN;Masc;Plur
de;ADP;;
tratamiento;NOUN;Masc;Sing
.;PUNCT;;
Efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
*;PUNCT;;
notificados;ADJ;Masc;Plur
por;ADP;;
al;ADP;Masc;Sing
menos;ADV;;
el;DET;Masc;Sing
uno;NUM;;
por;ADP;;
ciento;NUM;;
de;ADP;;
los;DET;Masc;Plur
pacientes;NOUN;;Plur
de;ADP;;
cualquiera;PRON;;
de;ADP;;
los;DET;Masc;Plur
dos;NUM;;
grupos;NOUN;Masc;Plur
de;ADP;;
tratamiento;NOUN;Masc;Sing
Náuseas;NOUN;Fem;
Diarrea;NOUN;Fem;Sing
Reacción;NOUN;Fem;Sing
en;ADP;;
el;DET;Masc;Sing
lugar;NOUN;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
inyección;NOUN;Fem;Sing
*;PUNCT;;
Los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
que;PRON;;
aparecen;VERB;;Plur
en;ADP;;
esta;DET;Fem;Sing
tabla;NOUN;Fem;Sing
consisten;VERB;;Plur
en;ADP;;
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
6;NUM;;
(;PUNCT;;
menos;ADV;;
del;ADP;;
1;NUM;;
%;SYM;;
);PUNCT;;
50;NUM;;
(;PUNCT;;
1;NUM;;
%;SYM;;
);PUNCT;;
graves;ADJ;;Plur
,;PUNCT;;
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
que;PRON;;
hicieron;VERB;;Plur
que;SCONJ;;
el;DET;Masc;Sing
paciente;NOUN;;Sing
dejara;VERB;;Sing
de;ADP;;
tomar;VERB;;
el;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
y;CCONJ;;
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
de;ADP;;
interés;NOUN;Masc;Sing
especial;ADJ;;Sing
.;PUNCT;;
Del;ADP;Masc;Sing
grupo;NOUN;Masc;Sing
que;PRON;;
recibió;VERB;;Sing
albiglutida;NOUN;Fem;
:;PUNCT;;
•;PUNCT;;
Un;DET;Masc;Sing
paciente;NOUN;;Sing
notificó;VERB;;Sing
un;DET;Masc;Sing
efecto;NOUN;Masc;Sing
secundario;ADJ;Masc;Sing
grave;ADJ;;Sing
de;ADP;;
náuseas;NOUN;Fem;
.;PUNCT;;
•;PUNCT;;
Dos;NUM;;
pacientes;NOUN;;Plur
notificaron;VERB;;Plur
un;DET;Masc;Sing
efecto;NOUN;Masc;Sing
secundario;ADJ;Masc;Sing
grave;ADJ;;Sing
de;ADP;;
diarrea;NOUN;Fem;Sing
.;PUNCT;;
•;PUNCT;;
Ningún;DET;Masc;Sing
paciente;NOUN;;Sing
notificó;VERB;;Sing
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
graves;ADJ;;Plur
de;ADP;;
reacción;NOUN;Fem;Sing
en;ADP;;
el;DET;Masc;Sing
lugar;NOUN;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
inyección;NOUN;Fem;Sing
.;PUNCT;;
Ningún;DET;Masc;Sing
paciente;NOUN;;Sing
del;ADP;Masc;Sing
grupo;NOUN;Masc;Sing
que;PRON;;
recibió;VERB;;Sing
placebo;NOUN;Masc;Sing
notificó;VERB;;Sing
náuseas;NOUN;Fem;
,;PUNCT;;
diarrea;NOUN;Fem;Sing
o;CCONJ;;
reacción;NOUN;Fem;Sing
en;ADP;;
el;DET;Masc;Sing
lugar;NOUN;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
inyección;NOUN;Fem;Sing
como;SCONJ;;
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
graves;ADJ;;Plur
.;PUNCT;;
Para;ADP;;
obtener;VERB;;
información;NOUN;Fem;Sing
detallada;ADJ;Fem;Sing
sobre;ADP;;
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
notificados;ADJ;Masc;Plur
en;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
y;CCONJ;;
ver;VERB;;
una;DET;Fem;Sing
lista;NOUN;Fem;Sing
de;ADP;;
15;NUM;;
acontecimientos;NOUN;Masc;Plur
adversos;ADJ;Masc;Plur
de;ADP;;
interés;NOUN;Masc;Sing
especial;ADJ;;Sing
,;PUNCT;;
consulte;VERB;;Sing
los;DET;Masc;Plur
resúmenes;NOUN;Masc;Plur
de;ADP;;
los;DET;Masc;Plur
resultados;NOUN;Masc;Plur
científicos;ADJ;Masc;Plur
(;PUNCT;;
enlaces;NOUN;Masc;Plur
al;ADP;Masc;Sing
final;NOUN;Masc;Sing
de;ADP;;
este;DET;Masc;Sing
documento;NOUN;Masc;Sing
);PUNCT;;
.;PUNCT;;
¿;PUNCT;;
Cómo;PRON;;
ha;AUX;;Sing
ayudado;VERB;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
a;ADP;;
los;DET;Masc;Plur
pacientes;NOUN;;Plur
y;CCONJ;;
a;ADP;;
los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
?;PUNCT;;
Este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
demostró;VERB;;Sing
que;SCONJ;;
,;PUNCT;;
en;ADP;;
los;DET;Masc;Plur
pacientes;NOUN;;Plur
que;PRON;;
sufren;VERB;;Plur
diabetes;NOUN;Fem;
de;ADP;;
tipo;NOUN;Masc;Sing
2;NUM;;
conocida;ADJ;Fem;Sing
y;CCONJ;;
enfermedad;NOUN;Fem;Sing
cardiovascular;ADJ;;Sing
,;PUNCT;;
la;DET;Fem;Sing
adición;NOUN;Fem;Sing
de;ADP;;
albiglutida;NOUN;Fem;
a;ADP;;
su;DET;;Sing
medicamento;NOUN;Masc;Sing
habitual;ADJ;;Sing
disminuyó;VERB;;Sing
el;DET;Masc;Sing
riesgo;NOUN;Masc;Sing
de;ADP;;
presentar;VERB;;
un;DET;Masc;Sing
problema;NOUN;Masc;Sing
cardiovascular;ADJ;;Sing
mayor;ADJ;;Sing
en;ADP;;
un;DET;Masc;Sing
22%.Un;NUM;;
estudio;NOUN;Masc;Sing
para;ADP;;
conocer;VERB;;
el;DET;Masc;Sing
efecto;NOUN;Masc;Sing
y;CCONJ;;
la;DET;Fem;Sing
seguridad;NOUN;Fem;Sing
de;ADP;;
gepotidacina;NOUN;Fem;Sing
en;ADP;;
el;DET;Masc;Sing
tratamiento;NOUN;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
gonorrea;NOUN;Fem;Sing
Información;NOUN;Fem;Sing
general;ADJ;;Sing
sobre;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
¿;PUNCT;;
Cuál;PRON;;Sing
fue;VERB;;Sing
el;DET;Masc;Sing
principal;ADJ;;Sing
objetivo;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
La;DET;Fem;Sing
gonorrea;NOUN;Fem;Sing
es;VERB;;Sing
una;DET;Fem;Sing
enfermedad;NOUN;Fem;Sing
infecciosa;ADJ;Fem;Sing
causada;ADJ;Fem;Sing
por;ADP;;
la;DET;Fem;Sing
bacteria;NOUN;Fem;Sing
Neisseria;PROPN;;
gonorrhoeae;PROPN;;
.;PUNCT;;
La;DET;Fem;Sing
gonorrea;NOUN;Fem;Sing
afecta;VERB;;Sing
sobre;ADP;;
todo;PRON;Masc;Sing
a;ADP;;
los;DET;Masc;Plur
órganos;NOUN;Masc;Plur
genitales;ADJ;;Plur
,;PUNCT;;
la;DET;Fem;Sing
garganta;NOUN;Fem;Sing
,;PUNCT;;
el;DET;Masc;Sing
recto;NOUN;Masc;Sing
(;PUNCT;;
extremo;NOUN;Masc;Sing
del;ADP;Masc;Sing
intestino;NOUN;Masc;Sing
grueso;ADJ;Masc;Sing
);PUNCT;;
y;CCONJ;;
las;DET;Fem;Plur
articulaciones;NOUN;Fem;Plur
.;PUNCT;;
Si;SCONJ;;
esta;DET;Fem;Sing
infección;NOUN;Fem;Sing
no;ADV;;
se;PRON;;
trata;VERB;;Sing
,;PUNCT;;
puede;AUX;;Sing
causar;VERB;;
graves;ADJ;;Plur
daños;NOUN;Masc;Plur
al;ADP;Masc;Sing
organismo;NOUN;Masc;Sing
.;PUNCT;;
Con;ADP;;
el;DET;Masc;Sing
tiempo;NOUN;Masc;Sing
,;PUNCT;;
las;DET;Fem;Plur
bacterias;NOUN;Fem;Plur
pueden;AUX;;Plur
volverse;VERB;;
resistentes;ADJ;;Plur
a;ADP;;
los;DET;Masc;Plur
antibióticos;NOUN;Masc;Plur
,;PUNCT;;
los;DET;Masc;Plur
medicamentos;NOUN;Masc;Plur
que;PRON;;
las;PRON;Fem;Plur
eliminan;VERB;;Plur
.;PUNCT;;
La;DET;Fem;Sing
ceftriaxona;NOUN;Fem;Sing
y;CCONJ;;
la;DET;Fem;Sing
azitromicina;NOUN;Fem;Sing
son;VERB;;Plur
los;DET;Masc;Plur
tratamientos;NOUN;Masc;Plur
antibióticos;ADJ;Masc;Plur
recomendados;ADJ;Masc;Plur
actualmente;ADV;;
(;PUNCT;;
una;DET;Fem;Sing
combinación;NOUN;Fem;Sing
estándar;ADJ;;Sing
);PUNCT;;
para;ADP;;
la;DET;Fem;Sing
gonorrea;NOUN;Fem;Sing
.;PUNCT;;
En;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
,;PUNCT;;
los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
querían;VERB;;Plur
saber;VERB;;
más;ADV;;
sobre;ADP;;
un;DET;Masc;Sing
nuevo;ADJ;Masc;Sing
antibiótico;NOUN;Masc;Sing
llamado;ADJ;Masc;Sing
gepotidacina;NOUN;Fem;Sing
.;PUNCT;;
Los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
querían;AUX;;Plur
averiguar;VERB;;
la;DET;Fem;Sing
eficacia;NOUN;Fem;Sing
y;CCONJ;;
seguridad;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
gepotidacina;NOUN;Fem;Sing
en;ADP;;
el;DET;Masc;Sing
tratamiento;NOUN;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
gonorrea;NOUN;Fem;Sing
en;ADP;;
participantes;NOUN;;Plur
adolescentes;NOUN;;Plur
y;CCONJ;;
adultos;NOUN;Masc;Plur
.;PUNCT;;
¿;PUNCT;;
Cuándo;PRON;;
y;CCONJ;;
dónde;PRON;;
se;PRON;;
realizó;VERB;;Sing
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
Ha;AUX;;Sing
habido;VERB;;
un;DET;Masc;Sing
total;NOUN;Masc;Sing
de;ADP;;
628;NUM;;
participantes;NOUN;;Plur
de;ADP;;
6;NUM;;
países;NOUN;Masc;Plur
que;PRON;;
formaron;VERB;;Plur
parte;NOUN;Fem;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
¿;PUNCT;;
Quién;PRON;;Sing
participó;VERB;;Sing
en;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
Los;DET;Masc;Plur
estudios;NOUN;Masc;Plur
tienen;VERB;;Plur
una;DET;Fem;Sing
lista;NOUN;Fem;Sing
de;ADP;;
requisitos;NOUN;Masc;Plur
que;PRON;;
definen;VERB;;Plur
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
que;PRON;;
pueden;AUX;;Plur
participar;VERB;;
y;CCONJ;;
a;ADP;;
los;DET;Masc;Plur
que;PRON;;
no;ADV;;
.;PUNCT;;
Se;PRON;;
incluyó;VERB;;Sing
en;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
que;PRON;;
cumplían;VERB;;Plur
las;DET;Fem;Plur
siguientes;ADJ;;Plur
condiciones;NOUN;Fem;Plur
:;PUNCT;;
•;PUNCT;;
Tenían;VERB;;Plur
al;ADP;Masc;Sing
menos;ADV;;
12;NUM;;
años;NOUN;Masc;Plur
y;CCONJ;;
un;DET;Masc;Sing
peso;NOUN;Masc;Sing
corporal;ADJ;;Sing
mínimo;ADJ;Masc;Sing
de;ADP;;
45;NUM;;
kilogramos;NOUN;Masc;Plur
(;PUNCT;;
kg;NOUN;Masc;Sing
);PUNCT;;
.;PUNCT;;
•;PUNCT;;
Presentaban;VERB;;Plur
signos;NOUN;Masc;Plur
de;ADP;;
infección;NOUN;Fem;Sing
por;ADP;;
gonorrea;NOUN;Fem;Sing
o;CCONJ;;
habían;AUX;;Plur
dado;VERB;;
positivo;ADJ;Masc;Sing
en;ADP;;
gonorrea;NOUN;Fem;Sing
en;ADP;;
pruebas;NOUN;Fem;Plur
de;ADP;;
laboratorio;NOUN;Masc;Sing
.;PUNCT;;
•;PUNCT;;
Estaban;VERB;;Plur
dispuestos;ADJ;Masc;Plur
a;ADP;;
evitar;VERB;;
las;DET;Fem;Plur
relaciones;NOUN;Fem;Plur
sexuales;ADJ;;Plur
o;CCONJ;;
a;ADP;;
utilizar;VERB;;
preservativos;NOUN;Masc;Plur
durante;ADP;;
el;DET;Masc;Sing
periodo;NOUN;Masc;Sing
de;ADP;;
tratamiento;NOUN;Masc;Sing
.;PUNCT;;
No;ADV;;
se;PRON;;
incluyó;VERB;;Sing
en;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
que;PRON;;
cumplían;VERB;;Plur
las;DET;Fem;Plur
siguientes;ADJ;;Plur
condiciones;NOUN;Fem;Plur
:;PUNCT;;
•;PUNCT;;
Se;PRON;;
sospechaba;VERB;;Sing
o;CCONJ;;
se;PRON;;
había;AUX;;Sing
confirmado;VERB;;
que;SCONJ;;
tenían;VERB;;Plur
una;DET;Fem;Sing
infección;NOUN;Fem;Sing
causada;ADJ;Fem;Sing
por;ADP;;
la;DET;Fem;Sing
bacteria;NOUN;Fem;Sing
Chlamydia;PROPN;;
trachomatis;PROPN;;
que;PRON;;
necesitaba;VERB;;Sing
tratamiento;NOUN;Masc;Sing
inmediato;ADJ;Masc;Sing
.;PUNCT;;
•;PUNCT;;
Tenían;VERB;;Plur
un;DET;Masc;Sing
peso;NOUN;Masc;Sing
corporal;ADJ;;Sing
igual;ADJ;;Sing
o;CCONJ;;
inferior;ADJ;;Sing
a;ADP;;
45;NUM;;
kg;NOUN;Masc;Sing
o;CCONJ;;
padecían;VERB;;Plur
problemas;NOUN;Masc;Plur
de;ADP;;
salud;NOUN;Fem;Sing
como;SCONJ;;
niveles;NOUN;Masc;Plur
de;ADP;;
azúcar;NOUN;Masc;Sing
en;ADP;;
sangre;NOUN;Fem;Sing
no;ADV;;
controlados;ADJ;Masc;Plur
.;PUNCT;;
•;PUNCT;;
Eran;AUX;;Plur
alérgicos;ADJ;Masc;Plur
a;ADP;;
alguno;PRON;Masc;Sing
de;ADP;;
los;DET;Masc;Plur
medicamentos;NOUN;Masc;Plur
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
o;CCONJ;;
padecían;VERB;;Plur
otras;DET;Fem;Plur
enfermedades;NOUN;Fem;Plur
graves;ADJ;;Plur
relacionadas;ADJ;Fem;Plur
con;ADP;;
el;DET;Masc;Sing
corazón;NOUN;Masc;Sing
,;PUNCT;;
el;DET;Masc;Sing
cerebro;NOUN;Masc;Sing
o;CCONJ;;
el;DET;Masc;Sing
sistema;NOUN;Masc;Sing
inmunitario;ADJ;Masc;Sing
.;PUNCT;;
¿;PUNCT;;
Qué;DET;;
medicamentos;NOUN;Masc;Plur
se;PRON;;
estudiaron;VERB;;Plur
?;PUNCT;;
Gepotidacina;NOUN;Fem;Sing
-;PUNCT;;
Un;DET;Masc;Sing
nuevo;ADJ;Masc;Sing
antibiótico;NOUN;Masc;Sing
que;PRON;;
elimina;VERB;;Sing
la;DET;Fem;Sing
infección;NOUN;Fem;Sing
gonocócica;ADJ;Fem;Sing
al;ADP;Masc;Sing
detener;VERB;;
la;DET;Fem;Sing
multiplicación;NOUN;Fem;Sing
bacteriana;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Se;PRON;;
administra;VERB;;Sing
en;ADP;;
forma;NOUN;Fem;Sing
de;ADP;;
comprimidos;NOUN;Masc;Plur
orales;ADJ;;Plur
(;PUNCT;;
por;ADP;;
vía;NOUN;Fem;Sing
oral;ADJ;;Sing
);PUNCT;;
.;PUNCT;;
Ceftriaxona;NOUN;Fem;Sing
-;PUNCT;;
Un;DET;Masc;Sing
antibiótico;NOUN;Masc;Sing
conocido;ADJ;Masc;Sing
utilizado;ADJ;Masc;Sing
en;ADP;;
el;DET;Masc;Sing
